海ノ中道,うみのなかみち,40,1657,ＪＲ九州　香椎線,
梅ヶ丘,うめがおか,13,687,小田急小田原線,
梅ヶ沢,うめがさわ,4,,ＪＲ東日本　東北本線,
梅ヶ谷,うめがたに,24,,ＪＲ東海　紀勢本線,
梅ヶ峠,うめがとう,35,,ＪＲ西日本　山陰本線,
梅迫,うめざこ,26,1215,ＪＲ西日本　舞鶴線,
梅郷,うめさと,12,629,東武野田線,
梅島,うめじま,13,696,東武伊勢崎線,
梅田,うめだ,27,1260,大阪市営御堂筋線,阪急神戸本線
梅坪,うめつぼ,23,1105,名鉄豊田線,名鉄三河線
梅戸井,うめどい,24,,三岐鉄道三岐線,
梅の辻,うめのつじ,39,1616,＃土佐電気鉄道[桟橋線],
梅本,うめのもと,38,1594,伊予鉄道横河原線,
梅屋敷,うめやしき,13,686,京急本線,
梅屋敷,うめやしき,29,1368,＄近鉄生駒鋼索線,
梅山,うめやま,21,998,長良川鉄道越美南線,
敬川,うやがわ,32,1454,ＪＲ西日本　山陰本線,
浦臼,うらうす,1,,ＪＲ北海道　札沼線,
浦賀,うらが,14,766,京急本線,
浦上,うらかみ,42,1742,ＪＲ九州　長崎本線,ＪＲ九州　長崎本線＜長与線＞
浦上駅前,うらかみえきまえ,42,1742,＃長崎電気軌道[本線],
浦上車庫前,うらかみしゃこまえ,42,1742,＃長崎電気軌道[本線],
浦河,うらかわ,1,,ＪＲ北海道　日高本線,
浦川,うらかわ,22,,ＪＲ東海　飯田線,
うらがわら,うらがわら,15,,北越急行ほくほく線,
浦佐,うらさ,15,,ＪＲ東日本　上越新幹線,ＪＲ東日本　上越線
浦宿,うらしゅく,4,,ＪＲ東日本　石巻線,
浦田,うらた,33,1473,水島臨海鉄道水島本線,
浦田,うらた,40,1667,ＪＲ九州　筑豊本線,
浦田観音,うらたかんのん,42,,島原鉄道,
浦ノ崎,うらのさき,41,1726,松浦鉄道西九州線,
浦幌,うらほろ,1,,ＪＲ北海道　根室本線,
浦本,うらもと,15,815,ＪＲ西日本　北陸本線,
浦安,うらやす,12,646,営団東西線,
浦安,うらやす,31,,ＪＲ西日本　山陰本線,
浦山,うらやま,16,,富山地方鉄道本線,
浦山口,うらやまぐち,11,,秩父鉄道秩父本線,
浦和,うらわ,11,543,ＪＲ東日本　東北本線,
浦和美園,うらわみその,11,543,埼玉高速鉄道,
瓜連,うりづら,8,,ＪＲ東日本　水郡線,
蔚山町,うるさんまち,43,1763,＃熊本市営[上熊本線],
漆山,うるしやま,6,340,ＪＲ東日本　奥羽本線,
漆山,うるしやま,21,,神岡鉄道神岡線,
上挙母,うわごろも,23,1105,名鉄三河線,
宇和島,うわじま,38,1596,ＪＲ四国　予讃線,
運河,うんが,12,639,東武野田線,
運動公園,うんどうこうえん,10,509,わたらせ渓谷鐵道わたらせ渓谷線,
運動公園,うんどうこうえん,45,1827,ＪＲ九州　日南線,
運動公園前,うんどうこうえんまえ,2,196,弘南鉄道弘南線,
運動公園前,うんどうこうえんまえ,23,1095,＃豊橋鉄道東田本線（支線）,
頴娃,えい,46,,ＪＲ九州　指宿枕崎線,
頴娃大川,えいおおかわ,46,,ＪＲ九州　指宿枕崎線,
江井ヶ島,えいがしま,28,1322,山陽電気鉄道本線,
営団赤塚,えいだんあかつか,13,694,営団有楽町線,
営団成増,えいだんなります,13,694,営団有楽町線,
永犬丸,えいのまる,40,1656,＃筑豊電気鉄道,
永福町,えいふくちょう,13,690,京王井の頭線,
永和,えいわ,23,,ＪＲ東海　関西本線,
永覚,えかく,23,1105,愛知環状鉄道,
恵我ノ荘,えがのしょう,27,1290,近鉄南大阪線,
江川崎,えかわさき,39,,ＪＲ四国　予土線,
江木,えぎ,10,507,上毛電気鉄道上毛線,
駅前,えきまえ,23,1095,＃豊橋鉄道東田本線,
駅家,えきや,34,1513,ＪＲ西日本　福塩線,
江吉良,えぎら,21,1000,名鉄竹鼻線,名鉄羽島線
江口,えぐち,36,,ＪＲ四国　徳島線,
江古田,えこだ,13,695,西武池袋線,
江坂,えさか,27,1273,大阪市営御堂筋線,北大阪急行電鉄南北線
江崎,えさき,35,,ＪＲ西日本　山陰本線,
江差,えさし,1,,ＪＲ北海道　江差線,
江島,えじま,23,,ＪＲ東海　飯田線,
江尻,えじり,16,837,＃万葉線[高岡軌道線],
江住,えすみ,30,,ＪＲ西日本　紀勢本線,
江曽島,えそじま,9,480,東武宇都宮線,
江田,えだ,7,378,ＪＲ東日本　磐越東線,
江田,えだ,14,754,東急田園都市線,
枝川,えだがわ,39,,ＪＲ四国　土讃線,
枝川,えだがわ,39,,＃土佐電気鉄道[伊野線],
枝光,えだみつ,40,1655,ＪＲ九州　鹿児島本線,
愛知川,えちがわ,25,,近江鉄道本線,
越後赤塚,えちごあかつか,15,796,ＪＲ東日本　越後線,
越後石山,えちごいしやま,15,796,ＪＲ東日本　信越本線,
越後岩沢,えちごいわさわ,15,809,ＪＲ東日本　飯山線,
越後岩塚,えちごいわつか,15,,ＪＲ東日本　信越本線,
越後大島,えちごおおしま,15,,ＪＲ東日本　米坂線,
越後片貝,えちごかたかい,15,,ＪＲ東日本　米坂線,
越後金丸,えちごかなまる,15,,ＪＲ東日本　米坂線,
越後川口,えちごかわぐち,15,,ＪＲ東日本　上越線,ＪＲ東日本　飯山線
越後寒川,えちごかんがわ,15,,ＪＲ東日本　羽越本線,
越後鹿渡,えちごしかわたり,15,,ＪＲ東日本　飯山線,
越後下関,えちごしもせき,15,,ＪＲ東日本　米坂線,
越後須原,えちごすはら,15,,ＪＲ東日本　只見線,
越後曽根,えちごそね,15,,ＪＲ東日本　越後線,
越後滝谷,えちごたきや,15,805,ＪＲ東日本　上越線,
越後田沢,えちごたざわ,15,,ＪＲ東日本　飯山線,
越後田中,えちごたなか,15,,ＪＲ東日本　飯山線,
越後中里,えちごなかざと,15,,ＪＲ東日本　上越線,
越後早川,えちごはやかわ,15,813,ＪＲ東日本　羽越本線,
越後広瀬,えちごひろせ,15,,ＪＲ東日本　只見線,
越後広田,えちごひろた,15,807,ＪＲ東日本　信越本線,
越後堀之内,えちごほりのうち,15,,ＪＲ東日本　上越線,
越後水沢,えちごみずさわ,15,811,ＪＲ東日本　飯山線,
越後湯沢,えちごゆざわ,15,,ＪＲ東日本　上越新幹線,ＪＲ東日本　上越線
越前大野,えちぜんおおの,18,873,ＪＲ西日本　越美北線,
越前大宮,えちぜんおおみや,18,,ＪＲ西日本　越美北線,
越前開発,えちぜんかいほつ,18,870,京福電気鉄道越前本線,
越前島橋,えちぜんしまばし,18,870,京福電気鉄道越前本線,
越前下山,えちぜんしもやま,18,,ＪＲ西日本　越美北線,
越前新保,えちぜんしんぼ,18,870,京福電気鉄道越前本線,
越前高田,えちぜんたかだ,18,,ＪＲ西日本　越美北線,
越前竹原,えちぜんたけわら,18,,京福電気鉄道越前本線,
越前田野,えちぜんたの,18,873,ＪＲ西日本　越美北線,
越前東郷,えちぜんとうごう,18,870,ＪＲ西日本　越美北線,
越前富田,えちぜんとみだ,18,873,ＪＲ西日本　越美北線,
越前野中,えちぜんのなか,18,,京福電気鉄道越前本線,
越前花堂,えちぜんはなんどう,18,870,ＪＲ西日本　北陸本線,ＪＲ西日本　越美北線
越前薬師,えちぜんやくし,18,,ＪＲ西日本　越美北線,
越中泉,えっちゅういずみ,16,,富山地方鉄道本線,
越中荏原,えっちゅうえばら,16,836,富山地方鉄道本線,
越中国分,えっちゅうこくぶ,16,837,ＪＲ西日本　氷見線,
越中三郷,えっちゅうさんごう,16,836,富山地方鉄道本線,
越中島,えっちゅうじま,13,683,ＪＲ東日本　京葉線,
越中大門,えっちゅうだいもん,16,,ＪＲ西日本　北陸本線,
越中中川,えっちゅうなかがわ,16,837,ＪＲ西日本　氷見線,
越中中島,えっちゅうなかじま,16,836,ＪＲ西日本　富山港線,
越中中村,えっちゅうなかむら,16,840,富山地方鉄道本線,
越中舟橋,えっちゅうふなはし,16,,富山地方鉄道本線,
越中宮崎,えっちゅうみやざき,16,,ＪＲ西日本　北陸本線,
越中八尾,えっちゅうやつお,16,,ＪＲ西日本　高山本線,
越中山田,えっちゅうやまだ,16,,ＪＲ西日本　城端線,
江釣子,えづりこ,3,240,ＪＲ東日本　北上線,
江戸川,えどがわ,13,698,京成本線,
江戸川台,えどがわだい,12,639,東武野田線,
江戸川橋,えどがわばし,13,680,営団有楽町線,
江戸橋,えどばし,24,1152,近鉄名古屋線,
恵那,えな,21,1001,ＪＲ東海　中央本線,明知鉄道明知線
榎井,えない,37,,高松琴平電気鉄道琴平線,
恵庭,えにわ,1,40,ＪＲ北海道　千歳線,
江の浦,えのうら,40,,西鉄天神大牟田線,
榎戸,えのきど,12,649,ＪＲ東日本　総武本線,
榎戸,えのきど,23,1110,名鉄常滑線,
榎町,えのきまち,16,,富山地方鉄道立山線,
榎本,えのきもと,8,,鹿島鉄道,
江ノ島,えのしま,14,769,江ノ島電鉄,
江波,えば,34,1501,＃広島電鉄[江波線],
江端,えばた,18,870,福井鉄道福武線,
江原,えばら,28,,ＪＲ西日本　山陰本線,
荏原中延,えばらなかのぶ,13,684,東急池上線,
荏原町,えばらまち,13,684,東急大井町線,
江尾,えび,31,,ＪＲ西日本　伯備線,
海老江,えびえ,27,1239,ＪＲ西日本　JR東西線,
恵比島,えびしま,1,,ＪＲ北海道　留萌本線,
恵比寿,えびす,13,688,ＪＲ東日本　山手線,営団日比谷線
恵比須,えびす,28,1333,神戸電鉄粟生線,
恵比須町,えびすちょう,27,1245,大阪市営堺筋線,＃阪堺電気軌道阪堺線
胡町,えびすちょう,34,1501,＃広島電鉄[本線],
海老津,えびつ,40,,ＪＲ九州　鹿児島本線,
海老名,えびな,14,778,ＪＲ東日本　相模線,小田急小田原線
えびの,えびの,45,1835,ＪＲ九州　吉都線,
えびの飯野,えびのいいの,45,1835,ＪＲ九州　吉都線,
えびの上江,えびのうわえ,45,1835,ＪＲ九州　吉都線,
絵笛,えふえ,1,,ＪＲ北海道　日高本線,
江部乙,えべおつ,1,34,ＪＲ北海道　函館本線,
江別,えべつ,1,26,ＪＲ北海道　函館本線,
江見,えみ,12,642,ＪＲ東日本　内房線,
江迎鹿町,えむかえしかまち,42,,松浦鉄道西九州線,
恵良,えら,44,,ＪＲ九州　久大本線,
襟野々,えりのの,39,,ＪＲ四国　土讃線,
遠軽,えんがる,1,,ＪＲ北海道　石北本線,
円行寺口,えんぎょうじぐち,39,1616,ＪＲ四国　土讃線,
猿猴橋町,えんこうばしちょう,34,1503,＃広島電鉄[本線],
円座,えんざ,37,1577,高松琴平電気鉄道琴平線,
塩山,えんざん,19,,ＪＲ東日本　中央本線,
遠州上島,えんしゅうかみじま,22,1038,遠州鉄道鉄道線,
遠州岩水寺,えんしゅうがんすいじ,22,,遠州鉄道鉄道線,
遠州小林,えんしゅうこばやし,22,,遠州鉄道鉄道線,
遠州小松,えんしゅうこまつ,22,,遠州鉄道鉄道線,
遠州芝本,えんしゅうしばもと,22,,遠州鉄道鉄道線,
遠州西ヶ崎,えんしゅうにしがさき,22,1038,遠州鉄道鉄道線,
遠州曳馬,えんしゅうひくま,22,1038,遠州鉄道鉄道線,
遠州病院前,えんしゅうびょういんまえ,22,1038,遠州鉄道鉄道線,
遠州森,えんしゅうもり,22,,天竜浜名湖鉄道天竜浜名湖線,
円田,えんでん,22,,天竜浜名湖鉄道天竜浜名湖線,
渕東,えんどう,20,,松本電気鉄道上高地線,
延徳,えんとく,20,924,長野電鉄河東線,
円町,えんまち,26,1205,ＪＲ西日本　山陰本線,
笈川,おいかわ,7,,ＪＲ東日本　磐越西線,
置賜,おいたま,6,341,ＪＲ東日本　奥羽本線,
老津,おいつ,23,1095,豊橋鉄道渥美線,
追良瀬,おいらせ,2,,ＪＲ東日本　五能線,
追分,おいわけ,1,,ＪＲ北海道　石勝線,ＪＲ北海道　室蘭本線
追分,おいわけ,5,311,ＪＲ東日本　奥羽本線,ＪＲ東日本　男鹿線
追分,おいわけ,14,777,＄大山観光電鉄大山鋼索線,
追分,おいわけ,24,1153,近鉄内部線,
追分,おいわけ,25,1183,京阪京津線,
追分口,おいわけぐち,18,870,京福電気鉄道越前本線,
相可,おうか,24,,ＪＲ東海　紀勢本線,
扇沢,おうぎさわ,20,925,関西電力,
扇田,おうぎた,5,,ＪＲ東日本　花輪線,
扇町,おうぎまち,14,756,ＪＲ東日本　鶴見線,
扇町,おうぎまち,27,1260,大阪市営堺筋線,
王子,おうじ,13,692,ＪＲ東日本　東北本線＜京浜東北線＞,営団南北線
王寺,おうじ,29,,ＪＲ西日本　関西本線,ＪＲ西日本　和歌山線
王子駅前,おうじえきまえ,13,692,＃東京都営荒川線,
王子保,おうしお,18,,ＪＲ西日本　北陸本線,
王子神谷,おうじかみや,13,692,営団南北線,
王子公園,おうじこうえん,28,1312,阪急神戸本線,
皇子山,おうじやま,25,1183,京阪石山坂本線,
麻生田,おうだ,24,,近鉄北勢線,
網田,おうだ,43,1771,ＪＲ九州　三角線,
相知,おうち,41,,ＪＲ九州　唐津線,
黄檗,おうばく,26,1216,ＪＲ西日本　奈良線,
黄檗,おうばく,26,1216,京阪宇治線,
青海,おうみ,15,,ＪＲ西日本　北陸本線,
近江今津,おうみいまづ,25,,ＪＲ西日本　湖西線,
青海川,おうみがわ,15,807,ＪＲ東日本　信越本線,
近江塩津,おうみしおつ,25,,ＪＲ西日本　湖西線,ＪＲ西日本　北陸本線
近江神宮前,おうみじんぐうまえ,25,1183,京阪石山坂本線,
近江高島,おうみたかしま,25,,ＪＲ西日本　湖西線,
近江長岡,おうみながおか,25,,ＪＲ東海　東海道本線,
近江中庄,おうみなかしょう,25,,ＪＲ西日本　湖西線,
近江八幡,おうみはちまん,25,1186,ＪＲ西日本　東海道本線,近江鉄道八日市線
近江舞子,おうみまいこ,25,,ＪＲ西日本　湖西線,
青梅,おうめ,13,703,ＪＲ東日本　青梅線,
青梅街道,おうめかいどう,13,709,西武多摩湖線,
小浦,おうら,17,,のと鉄道能登線,
小江,おえ,42,,ＪＲ九州　長崎本線,
麻植塚,おえづか,36,,ＪＲ四国　徳島線,
大麻,おおあさ,1,26,ＪＲ北海道　函館本線,
大麻生,おおあそう,11,555,秩父鉄道秩父本線,
大阿太,おおあだ,29,,近鉄吉野線,
大網,おおあみ,12,,ＪＲ東日本　外房線,ＪＲ東日本　東金線
大洗,おおあらい,8,,鹿島臨海鉄道大洗鹿島線,
大池,おおいけ,28,1317,神戸電鉄有馬線,
大池いこいの森,おおいけいこいのもり,15,,北越急行ほくほく線,
大井競馬場前,おおいけいばじょうまえ,13,684,東京モノレール東京モノレール羽田線,
大池遊園,おおいけゆうえん,30,,南海貴志川線,
大石,おおいし,28,1312,阪神本線,
大石田,おおいしだ,6,,ＪＲ東日本　奥羽本線,
大泉,おおいずみ,7,,阿武隈急行,
大泉,おおいずみ,16,836,富山地方鉄道不二越線,
大泉学園,おおいずみがくえん,13,695,西武池袋線,
大泉東,おおいずみひがし,24,,近鉄北勢線,
大磯,おおいそ,14,,ＪＲ東日本　東海道本線,
大分,おおいた,44,1809,ＪＲ九州　日豊本線,ＪＲ九州　久大本線
大板井,おおいたい,40,1676,甘木鉄道甘木線,
大分大学前,おおいただいがくまえ,44,1809,ＪＲ九州　豊肥本線,
太市,おおいち,28,1320,ＪＲ西日本　姫新線,
大井町,おおいまち,13,684,ＪＲ東日本　東海道本線,東急大井町線
大岩,おおいわ,31,,ＪＲ西日本　山陰本線,
大内,おおうち,38,,ＪＲ四国　予土線,
大内山,おおうちやま,24,,ＪＲ東海　紀勢本線,
大浦,おおうら,38,,ＪＲ四国　予讃線,
大浦海岸通,おおうらかいがんどおり,42,1742,＃長崎電気軌道[大浦支線],
大浦天主堂下,おおうらてんしゅどうした,42,1742,＃長崎電気軌道[大浦支線],
大江,おおえ,23,1090,名鉄常滑線,名鉄築港線
大江,おおえ,26,,北近畿タンゴ鉄道宮福線,
大江高校前,おおえこうこうまえ,26,,北近畿タンゴ鉄道宮福線,
大江山口内宮,おおえやまぐちないく,26,,北近畿タンゴ鉄道宮福線,
大岡,おおおか,4,,くりはら田園鉄道,
大岡,おおおか,22,1046,ＪＲ東海　御殿場線,
大岡小前,おおおかしょうまえ,4,,くりはら田園鉄道,
大岡山,おおおかやま,13,686,東急目黒線,東急大井町線
大神,おおが,44,,ＪＲ九州　日豊本線,
大街道,おおかいどう,38,1594,＃伊予鉄道[城南線],
大垣,おおがき,21,993,ＪＲ東海　東海道本線,ＪＲ東海　東海道本線＜美濃赤坂線＞
大形,おおがた,15,796,ＪＲ東日本　白新線,
大金,おおがね,9,,ＪＲ東日本　烏山線,
大釜,おおかま,3,,ＪＲ東日本　田沢湖線,
大狩部,おおかりべ,1,,ＪＲ北海道　日高本線,
大川,おおかわ,14,756,ＪＲ東日本　鶴見線（大川支線）,
大川平,おおかわだい,2,,ＪＲ東日本　津軽線,
大川ダム公園,おおかわだむこうえん,7,376,会津鉄道会津線,
大河内,おおかわち,35,,ＪＲ西日本　岩徳線,
大川野,おおかわの,41,1726,ＪＲ九州　筑肥線,
大河原,おおかわら,26,,ＪＲ西日本　関西本線,
大河原,おおがわら,4,,ＪＲ東日本　東北本線,
大城,おおき,40,,西鉄甘木線,
青木,おおぎ,28,1311,阪神本線,
大木,おおぎ,41,,松浦鉄道西九州線,
大岸,おおきし,1,,ＪＲ北海道　室蘭本線,
大久喜,おおくき,2,197,ＪＲ東日本　八戸線,
大草,おおくさ,42,,ＪＲ九州　長崎本線＜長与線＞,
大口,おおぐち,14,739,ＪＲ東日本　横浜線,
大久保,おおくぼ,5,,ＪＲ東日本　奥羽本線,
大久保,おおくぼ,13,679,ＪＲ東日本　中央本線,
大久保,おおくぼ,26,1216,近鉄京都線,
大久保,おおくぼ,28,1322,ＪＲ西日本　山陽本線,
逢隈,おおくま,4,,ＪＲ東日本　常磐線,
大蔵谷,おおくらだに,28,1322,山陽電気鉄道本線,
大倉山,おおくらやま,14,746,東急東横線,
大倉山,おおくらやま,28,1318,神戸市営山手線,
大桑,おおくわ,9,,東武鬼怒川線,
大桑,おおくわ,20,,ＪＲ東海　中央本線,
大胡,おおご,10,,上毛電気鉄道上毛線,
大越,おおごえ,7,,ＪＲ東日本　磐越東線,
大在,おおざい,44,1809,ＪＲ九州　日豊本線,
大阪,おおさか,27,1260,ＪＲ西日本　東海道本線,ＪＲ西日本　大阪環状線
大阪阿部野橋,おおさかあべのばし,27,1252,近鉄南大阪線,
大阪教育大前,おおさかきょういくだいまえ,27,1289,近鉄大阪線,
大阪空港,おおさかくうこう,27,1271,大阪高速鉄道大阪モノレール線,
大阪港,おおさかこう,27,1242,大阪市営中央線,大阪港トランスポートシステム南港・港区連絡線
大阪狭山市,おおさかさやまし,27,1299,南海高野線,
大阪城北詰,おおさかじょうきたづめ,27,1238,ＪＲ西日本　JR東西線,
大阪城公園,おおさかじょうこうえん,27,1261,ＪＲ西日本　大阪環状線,
大阪天満宮,おおさかてんまんぐう,27,1260,ＪＲ西日本　JR東西線,
大阪ドーム前千代崎,おおさかどーむまえちよざき,27,1241,大阪市営長堀鶴見緑地線,
大阪ビジネスパーク,おおさかびじねすぱーく,27,1261,大阪市営長堀鶴見緑地線,
大崎,おおさき,13,684,ＪＲ東日本　山手線,東京臨海高速鉄道りんかい線
大崎広小路,おおさきひろこうじ,13,684,東急池上線,
大佐倉,おおさくら,12,632,京成本線,
大里,おおさと,23,1113,名鉄名古屋本線,
大沢,おおさわ,6,341,ＪＲ東日本　奥羽本線,
大沢,おおさわ,15,,ＪＲ東日本　上越線,
大沢内,おおざわない,2,,津軽鉄道,
大塩,おおしお,28,1320,山陽電気鉄道本線,
大志田,おおしだ,3,236,ＪＲ東日本　山田線,
大篠津,おおしのづ,31,1430,ＪＲ西日本　境線,
大島,おおしま,21,,長良川鉄道越美南線,
大島,おおじま,13,683,東京都営新宿線,
大清水,おおしみず,23,1095,豊橋鉄道渥美線,
大蛇,おおじゃ,2,,ＪＲ東日本　八戸線,
大庄,おおしょう,16,,富山地方鉄道上滝線,
大小路,おおしょうじ,27,1262,＃阪堺電気軌道阪堺線,
大白川,おおしらかわ,15,,ＪＲ東日本　只見線,
大須観音,おおすかんのん,23,1084,名古屋市営鶴舞線,
大杉,おおすぎ,39,,ＪＲ四国　土讃線,
大住,おおすみ,26,1223,ＪＲ西日本　片町線,
大隅大川原,おおすみおおがわら,46,,ＪＲ九州　日豊本線,
大隅夏井,おおすみなつい,46,,ＪＲ九州　日南線,
大隅横川,おおすみよこがわ,46,,ＪＲ九州　肥薩線,
大関,おおぜき,18,,京福電気鉄道三国芦原線,
大堰,おおぜき,40,,西鉄甘木線,
大曽根,おおぞね,23,1080,ＪＲ東海　中央本線,名古屋市営名城線
大曽根浦,おおそねうら,24,1159,ＪＲ東海　紀勢本線,
大嵐,おおぞれ,22,,ＪＲ東海　飯田線,
太田,おおた,10,511,東武伊勢崎線,東武桐生線
太田,おおた,37,1577,高松琴平電気鉄道琴平線,
大平,おおだい,2,,ＪＲ東日本　津軽線,
大高,おおだか,23,1092,ＪＲ東海　東海道本線,
太田川,おおたがわ,23,1115,名鉄河和線,名鉄常滑線
大滝,おおたき,6,,ＪＲ東日本　奥羽本線,
大多喜,おおたき,12,,いすみ鉄道いすみ線,
大滝温泉,おおたきおんせん,5,314,ＪＲ東日本　花輪線,
大田切,おおたぎり,20,923,ＪＲ東海　飯田線,
大田口,おおたぐち,39,,ＪＲ四国　土讃線,
大竹,おおたけ,34,1517,ＪＲ西日本　山陽本線,
大田郷,おおたごう,8,,関東鉄道常総線,
大田市,おおだし,32,1452,ＪＲ西日本　山陰本線,
大館,おおだて,5,314,ＪＲ東日本　奥羽本線,ＪＲ東日本　花輪線
大谷,おおたに,25,1183,京阪京津線,
大谷,おおたに,30,,ＪＲ西日本　和歌山線,
太田部,おおたべ,20,929,ＪＲ東日本　小海線,
大多羅,おおだら,33,,ＪＲ西日本　赤穂線,
大津,おおつ,25,1183,ＪＲ西日本　東海道本線,
大塚,おおつか,13,691,ＪＲ東日本　山手線,
大塚,おおつか,34,1505,広島高速交通広島新交通１号線,
大塚駅前,おおつかえきまえ,13,691,＃東京都営荒川線,
大塚・帝京大学,おおつか・ていきょうだいがく,13,699,多摩都市モノレール,
大月,おおつき,19,891,ＪＲ東日本　中央本線,富士急行大月線
大津港,おおつこう,8,445,ＪＲ東日本　常磐線,
大槌,おおつち,3,,ＪＲ東日本　山田線,
大津町,おおつまち,32,1450,一畑電気鉄道北松江線,
大鶴,おおつる,44,1812,ＪＲ九州　日田彦山線,
大手町,おおてまち,13,676,営団丸ノ内線,営団東西線
大手町,おおてまち,38,1594,伊予鉄道高浜線,＃伊予鉄道[大手町線]
大寺,おおてら,32,1450,一畑電気鉄道北松江線,
大戸,おおと,12,,ＪＲ東日本　成田線,
大堂津,おおどうつ,45,1830,ＪＲ九州　日南線,
大通,おおどおり,1,1,札幌市営南北線,札幌市営東西線
大歳,おおとし,35,1536,ＪＲ西日本　山口線,
大戸瀬,おおどせ,2,,ＪＲ東日本　五能線,
大鳥羽,おおとば,18,,ＪＲ西日本　小浜線,
大外羽,おおとば,21,993,近鉄養老線,
大泊,おおどまり,24,1162,ＪＲ東海　紀勢本線,
大富,おおどみ,33,,ＪＲ西日本　赤穂線,
鳳,おおとり,27,1262,ＪＲ西日本　阪和線,ＪＲ西日本　阪和線＜羽衣線＞
大鳥居,おおとりい,13,686,京急空港線,
大土呂,おおどろ,18,870,ＪＲ西日本　北陸本線,
大中,おおなか,21,,長良川鉄道越美南線,
大中山,おおなかやま,1,,ＪＲ北海道　函館本線,
大成,おおなり,11,543,埼玉新都市交通伊奈線,
大西,おおにし,38,,ＪＲ四国　予讃線,
大庭,おおにわ,20,915,松本電気鉄道上高地線,
大貫,おおぬき,12,645,ＪＲ東日本　内房線,
大沼,おおぬま,1,,ＪＲ北海道　函館本線,ＪＲ北海道　函館本線（佐原線）
大沼,おおぬま,8,435,日立電鉄,
大沼公園,おおぬまこうえん,1,,ＪＲ北海道　函館本線,
大野,おおの,7,,ＪＲ東日本　常磐線,
大野浦,おおのうら,34,,ＪＲ西日本　山陽本線,
多ノ郷,おおのごう,39,1621,ＪＲ四国　土讃線,
大野下,おおのしも,43,,ＪＲ九州　鹿児島本線,
大野城,おおのじょう,40,1679,ＪＲ九州　鹿児島本線,
大野台,おおのだい,5,,秋田内陸縦貫鉄道秋田内陸線,
大野原,おおのはら,11,558,秩父鉄道秩父本線,
大野町,おおのまち,23,1110,名鉄常滑線,
大乗,おおのり,34,1510,ＪＲ西日本　呉線,
大橋,おおはし,8,435,日立電鉄,
大橋,おおはし,40,1660,西鉄天神大牟田線,
大橋,おおばし,42,1742,＃長崎電気軌道[本線],
大橋通,おおはしどおり,39,1616,＃土佐電気鉄道[伊野線],
大畠,おおばたけ,35,,ＪＲ西日本　山陽本線,
大波止,おおはと,42,1742,＃長崎電気軌道[本線],
大羽根園,おおばねえん,24,,近鉄湯の山線,
大原,おおはら,12,,ＪＲ東日本　外房線,いすみ鉄道いすみ線
大原,おおはら,33,,智頭急行智頭線,
大原,おおばら,34,1505,広島高速交通広島新交通１号線,
大張野,おおばりの,5,,ＪＲ東日本　奥羽本線,
大仁,おおひと,22,,伊豆箱根鉄道駿豆線,
大平下,おおひらした,9,,ＪＲ東日本　両毛線,
大平台,おおひらだい,14,,箱根登山鉄道鉄道線,
大広田,おおひろた,16,836,ＪＲ西日本　富山港線,
大府,おおぶ,23,1116,ＪＲ東海　東海道本線,ＪＲ東海　武豊線
大袋,おおぶくろ,11,571,東武伊勢崎線,
大更,おおぶけ,3,,ＪＲ東日本　花輪線,
大船,おおふな,14,768,ＪＲ東日本　東海道本線,ＪＲ東日本　横須賀線
大船渡,おおふなと,3,238,ＪＲ東日本　大船渡線,
大保,おおほ,40,1676,西鉄天神大牟田線,
大歩危,おおぼけ,36,,ＪＲ四国　土讃線,
大堀,おおほり,6,,ＪＲ東日本　陸羽東線,
大濠公園,おおほりこうえん,40,1659,福岡市営１号線,
大間,おおま,39,1621,ＪＲ四国　土讃線,
大前,おおまえ,10,,ＪＲ東日本　吾妻線,
大曲,おおまがり,2,,十和田観光電鉄,
大曲,おおまがり,5,317,ＪＲ東日本　奥羽本線,ＪＲ東日本　田沢湖線
大間越,おおまごし,2,,ＪＲ東日本　五能線,
大町,おおまち,1,11,＃函館市営[本線],
大町,おおまち,12,624,北総開発鉄道北総・公団線,
大町,おおまち,16,836,＃富山地方鉄道[本線],
大町,おおまち,34,1505,ＪＲ西日本　可部線,広島高速交通広島新交通１号線
大町,おおまち,37,,高松琴平電気鉄道志度線,
大町,おおまち,41,,ＪＲ九州　佐世保線,
大間々,おおまま,10,,わたらせ渓谷鐵道わたらせ渓谷線,
大海,おおみ,23,1114,ＪＲ東海　飯田線,
大甕,おおみか,8,435,ＪＲ東日本　常磐線,日立電鉄
大三東,おおみさき,42,,島原鉄道,
大溝,おおみぞ,40,,西鉄天神大牟田線,
大三,おおみつ,24,,近鉄大阪線,
大湊,おおみなと,2,202,ＪＲ東日本　大湊線,
大宮,おおみや,11,543,ＪＲ東日本　東北新幹線,ＪＲ東日本　上越新幹線
大宮,おおみや,26,1207,阪急京都本線,
大宮公園,おおみやこうえん,11,543,東武野田線,
大牟田,おおむた,40,1664,ＪＲ九州　鹿児島本線,西鉄天神大牟田線
大村,おおむら,28,1333,神戸電鉄粟生線,
大村,おおむら,42,1746,ＪＲ九州　大村線,
大室,おおむろ,20,914,長野電鉄河東線,
大元,おおもと,33,,ＪＲ西日本　宇野線,
大森,おおもり,1,,北海道ちほく高原鉄道ふるさと銀河線,
大森,おおもり,13,686,ＪＲ東日本　東海道本線,
